"display_text"	"submission name"	"submission_date"	"template_name"	"response component"	"curation date YYYY-MM-DD "	"Cohort - any characteristics of the population(s) studied, plus whether the result was taken from a subgroup of the broader cohort tested."	"age_min - age of youngest subject including both cases and controls"	"age_max - age of oldest subject including both case and controls"	"age units"	"number of subjects - count of case plus control subjects used in the measurement."	"tissue type"	"tissue (Cell Ontology)"	"response component (original gene symbol)"	"signature was derived from a computational model"	"response behavior type"	"response behavior (direction, correlation type etc.)"	"comparison (affected vs control, correlated variable, time vs baseline event etc.)"	"baseline time event"	"time point relative to baseline event at which response was measured"	"time point units"	"exposure material (vaccine ontology)"	"exposure material - additional"	"vaccine year (influenza only)"	"adjuvant"	"route"	"scheduling"	"publication reference (PMID)"	"print publication date or posted date (YYYY-MM-DD or YYYY)"	"Hoek et al. (2015) A cell-based systems biology assessment of human blood to monitor immune responses after influenza vaccination. PLoS One. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537' target='_blank'>25706537</a>"	"signature source figure, table or text section"	"signature source url"	"comments and additional details"	"response component (original) count"	"response component count"	"sequential ID of signature within a publication (PMID) and for its response_type "	"row ID of signature within its submission data file(s)"	"row key"	"response component (genes) file"	" response components including non-HGNC genes"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"NRGN"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"NRGN"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"AICDA"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"AICDA"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"VDR"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"VDR"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"RCBTB2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"RCBTB2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"POU4F1"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"POU4F1"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"FOS"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"FOS"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGHG1"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGHG1"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGHJ2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGHJ2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGHV3-20"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGHV3-20"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"GOLGA8O"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"GOLGA8O"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"PIF1"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"PIF1"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"SCAMP5"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"SCAMP5"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"HBA2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"HBA2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"TNFRSF17"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"TNFRSF17"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"RFLNB"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"RFLNB"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"MYDGF"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"MYDGF"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"TPX2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"TPX2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"TGM2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"TGM2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"SDF2L1"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"SDF2L1"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGLV3-21"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGLV3-21"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGLV3-19"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGLV3-19"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"IGLC2"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"IGLC2"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"XBP1"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"XBP1"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_12"	"2015.02.24"	"hipc_vac_gene_25706537_12"	"CXCR3"	""	"healthy volunteers"	""	""	""	""	"B cell"	"CL:0000236"	"CXCR3"	"N"	"gene expression"	"up"	"7d vs 0d"	"time of vaccination"	"7"	"days"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"51"	"48"	"12"	"321"	"25706537_12_321"	"hipc_vac_gene_sig_25706537_12.txt"	"hipc_vac_gene_sig_complete_25706537_12.txt"	"1316510"	"654811"	"604436"
